"rmse";"cov_rmse"
"1";31.2336045354754;0.0861849140777747
"2";22.0447262614858;0.0479069612045534
"3";18.1921140705784;0.0411173814939805
"4";17.2023459664883;0.0410202432459874
"5";15.2092228083307;0.0396470605415315
"6";13.6304497911968;0.0407553202517612
"7";12.838420388631;0.0373377941873204
"8";13.1151912278251;0.04206578696718
